area,title,community,position,tax,total_price,unit_price,hourseType,hourseSize,direction,fitment
龙岗区,优选布吉 中海怡瑞刚需实用大两房 满五唯一红本在手,中海怡瑞山居,布吉石芽岭,房本满五年,270,41783,2室1厅,64.62,北,精装
龙岗区,龙岗大运新城 森雅谷润筑园  2室 保养好 70年产权,森雅谷润筑园,大运新城,,196,39572,2室1厅,49.53,西南,精装
龙岗区,布吉街粤宝花园 简装两房配套齐全,粤宝花园,布吉街,,236,34907,2室1厅,67.61,北,简装
龙岗区,桂芳园七期 顶楼复式 视野开阔 采光充足,桂芳园七期,布吉大芬,,760,76115,5室2厅,99.85,东南,精装
龙岗区,怡康家园精装3房 户型方正 地铁物业 随时方便看房,怡康家园,布吉大芬,房本满五年,315,41064,3室2厅,76.71,西南,精装
龙岗区,桂芳园一期2房，朝南看小区花园，居家安静,桂芳园一期,布吉大芬,,281,39589,2室2厅,70.98,西南,简装
龙岗区,地铁口物业 厅出阳台 大两房 业主诚心出售,龙珠花园,布吉关,房本满五年,278,36312,2室1厅,76.56,西北,简装
龙岗区,顶楼复式共4层 看大运 视野开阔 毛坯*造,阳光天健城,大运新城,,568,111614,3室1厅,50.89,南,毛坯
龙岗区,国展苑 高层采光通风，装修保养好，费用少,国展苑,布吉关,,172,38950,1室1厅,44.16,南,简装
龙岗区,龙珠好户型   客厅出阳台，高楼层视野开阔。,龙珠花园,布吉关,房本满五年,248,41306,2室1厅,60.04,北,简装
龙岗区,二期两房刚需户型，明厨明卫，户型方正实用，满五唯一,茵悦之生花园二期,布吉水径,房本满五年,280,42239,2室2厅,66.29,北,简装
龙岗区,佳兆业品质社区 地中海风格 刚需LOFT两房 时光的选择,桂芳园八期,布吉大芬,,279,54749,2室1厅,50.96,东南,精装
龙岗区,布吉祥云苑 精装两房朝南向 满五红本物业,祥云苑,布吉大芬,房本满五年,235,35138,2室2厅,66.88,南,精装
龙岗区,地铁口 风临国际东座 业主诚心出售,风临国际东座,龙岗中心城,,135,33616,1室0厅,40.16,西北,简装
龙岗区,地铁口物业 税费低 户型方正 诚心出售,中兆花园,布吉大芬,,239,36992,2室1厅,64.61,东北,简装
龙岗区,万科清林径三期 视野佳  大面积  单证户型,万科清林径,龙岗中心城,房本满五年,780,39369,5室2厅,198.13,东南,毛坯
龙岗区,鹏达花园 满五唯一税费少 南联地铁口花园小区,鹏达花园,龙岗双龙,房本满五年,215,27981,2室2厅,76.84,东 西,精装
龙岗区,阳光天健城 1室1厅 380万,阳光天健城,大运新城,,380,84784,1室1厅,44.82,北,精装
龙岗区,荷坳大运 乐城 朝乐城山 安静 近地铁 楼层视野好,THETOWN乐城,大运新城,房本满五年,800,48147,5室2厅,166.16,东南,精装
龙岗区,小区少有复式，业主自住，看房方便，满五年,布吉中心花园,布吉街,房本满五年,610,55913,6室3厅,109.1,南,简装
龙岗区,荷坳地铁口 大社区大花园环境好 住宅属性 配套齐全,THETOWN乐城,大运新城,,140,41445,1室0厅,33.78,西北,精装
龙岗区,吉祥地铁口物业 万科配套 精装3+1房 东南看花园,风临域,龙岗中心城,,385,43612,4室2厅,88.28,东南,精装
龙岗区,半岛苑 绿肺 公园 南北通 两房 干净 天虹 木棉湾 布吉,半岛苑,布吉石芽岭,,225,33947,2室2厅,66.28,南,精装
龙岗区,龙城国际带装修 正东朝向 阳光充足 看房方便 拎包入住,龙城国际,龙岗中心城,房本满五年,850,53386,4室1厅,159.22,南,精装
龙岗区,布吉阳光翠园电梯三房 视野开阔居住舒适,阳光翠园,布吉南岭,房本满五年,255,31895,3室2厅,79.95,南,简装
龙岗区,龙珠花园.满两年.成熟社区.配套齐全,龙珠花园,布吉关,房本满五年,220,40658,2室1厅,54.11,东南,简装
龙岗区,劲嘉龙园印象   保利物业  南向看龙岗河,劲嘉龙园印象,龙岗双龙,房本满五年,198,39616,2室1厅,49.98,东南,精装
龙岗区,阳光花园高层两满五年唯一房业主诚心出售,阳光花园,布吉街,房本满五年,215,46387,2室1厅,46.35,东北,简装
龙岗区,满五唯一物业.毛坯房.业主诚心出售,徽王府,龙岗中心城,房本满五年,415,35492,3室2厅,116.93,南,简装
龙岗区,佳兆业可园五期 4室2厅 1300万,佳兆业可园五期,布吉关,房本满五年,1300,64748,4室2厅,200.78,北,简装
龙岗区,龙岗区域 龙城华府五房  户型方正实用,龙城华府,龙岗中心城,房本满五年,530,43838,5室2厅,120.9,南,精装
龙岗区,信义博雅园 小高层大三房 顶楼有私家菜园 百合春雷旁,信义假日名城博雅园,布吉关,房本满五年,400,43465,3室2厅,92.03,西南,简装
龙岗区,中信龙盛广场大户型 看小区园林 双龙抱珠方正户型,中信龙盛广场,坪地,房本满五年,500,35366,5室1厅,141.38,南 北,精装
龙岗区,大运新城水晶之城 荷坳地铁口 朝南大两房 满五唯一,水晶之城,横岗,房本满五年,270,34643,2室1厅,77.94,南,精装
龙岗区,旭源瑞景轩 4室2厅 430万,旭源瑞景轩,龙岗双龙,房本满五年,430,34782,4室2厅,123.63,南,精装
龙岗区,丽湖花园二期 2房 户型方正 采光视野好 低楼层,丽湖花园二期,布吉水径,,230,36532,2室1厅,62.96,东南,精装
龙岗区,满两年税费少 朝南户型 采光阳光俱佳！,中海怡瑞山居,布吉石芽岭,,270,40645,2室2厅,66.43,南,精装
龙岗区,省级的幼儿园 户型方正  面积实用,荣超花园,布吉关,,248,42759,2室1厅,58,南,简装
龙岗区,大运地铁口 颐安都会精装两房 满两年 中高楼层,颐安都会中央一期,大运新城,,378,51981,2室1厅,72.72,东,精装
龙岗区,佳兆业水岸新都 6室3厅 830万,佳兆业水岸新都,龙岗双龙,房本满五年,830,66893,6室3厅,124.08,南,简装
龙岗区,大运  正规两房  诚心出售   保养不错,中海康城国际一期,大运新城,,300,43228,2室1厅,69.4,西北,精装
龙岗区,国展苑 2室2厅 268万,国展苑,布吉关,房本满五年,268,35511,2室2厅,75.47,东 东南,精装
龙岗区,东方半岛花园 精装修两房大阳台 业主诚心出售,东方半岛花园A区,布吉大芬,,262,33974,2室2厅,77.12,东南,简装
龙岗区,茂业城两房，业主诚心出售，满五年税费少,茂业城,布吉大芬,房本满五年,195,36925,2室2厅,52.81,东南,简装
龙岗区,此房是龙城广场地铁口的两房  采光好  满五唯一,东方明珠城,龙岗中心城,房本满五年,290,39591,2室2厅,73.25,南,精装
龙岗区,此房满5年，复式房，实用面积150平米,茵悦之生花园一期,布吉水径,房本满五年,530,51001,4室2厅,103.92,南,精装
龙岗区,阳光花园电梯高成朝南大2房 采光好 精装修保养好,阳光花园,布吉街,房本满五年,300,41512,2室1厅,72.27,南,精装
龙岗区,满五唯一 朝南户型 采光视野好 看房方便！,中海怡瑞山居,布吉石芽岭,房本满五年,265,40103,2室2厅,66.08,南,精装
龙岗区,欧景花园 顶楼复式大六房 17年新装修 花园中间位,欧景花园一期,龙岗中心城,,658,35161,6室2厅,187.14,东南,精装
龙岗区,万象天成  居家装修   满两年 三房朝东南看花园,万象天成,龙岗中心城,房本满五年,260,33540,3室1厅,77.52,东南,简装
龙岗区,丽湖花园 方正朝南两房 布局合理 总价低,丽湖花园二期,布吉水径,,213,37303,2室1厅,57.1,南,简装
龙岗区,百合山庄 带平台 实用两房 满五年税少,百合山庄,布吉关,房本满五年,299,39239,2室2厅,76.2,东南,简装
龙岗区,茵悦之生花园三期，精装2房，依山傍水，视野开阔,茵悦之生花园三期,布吉水径,,330,48962,2室2厅,67.4,西北,精装
龙岗区,房子东南向两房，采光好，满五年唯一税费少,半岛苑,布吉石芽岭,房本满五年,260,36107,2室2厅,72.01,东南,简装
龙岗区,振业峦山谷 精装两房 满五唯一欠款少,振业峦山谷,龙岗宝荷,房本满五年,218,38680,2室1厅,56.36,南,精装
龙岗区,荷坳地铁站 满五唯一 红本在手  诚售 大社区,水晶之城,横岗,房本满五年,272,34899,2室2厅,77.94,南,精装
龙岗区,怡美山庄，花庭洋房，没怎么住，带花园，随时看房,中海怡美山庄,横岗,房本满五年,500,46258,4室2厅,108.09,南 北,精装
龙岗区,南联地铁站 宽阔5房 两层使用面积 前靠地铁 背靠公园,聚龙苑,龙岗双龙,房本满五年,588,30054,5室3厅,195.65,南,精装
龙岗区,地铁口物业，精装小两房，带大阳台,佳兆业大都汇,布吉关,,195,32253,2室1厅,60.46,东,精装
龙岗区,布吉木棉湾 石芽岭公园旁 居家装修电梯两房,东方半岛花园A区,布吉大芬,,250,37589,2室1厅,66.51,东北,精装
龙岗区,优质两房 装修保养好 朝南通风采光佳,百合星城一期,布吉关,,310,39734,2室1厅,78.02,南,简装
龙岗区,万象天成 一房一厅*两房满两年可免增值税诚也出售,万象天成,龙岗中心城,,208,36193,2室1厅,57.47,东,精装
龙岗区,大世纪花园  正规两房  户型方正,大世纪花园,布吉街,,286,44041,2室1厅,64.94,东南,简装
龙岗区,布吉关站 户型方正 业主诚心急售 看房方便,国展苑,布吉关,,195,35610,2室1厅,54.76,西北,简装
龙岗区,布吉地铁口 实用一房一厅 业主诚心出售,翡翠星光园,布吉关,,172,44330,1室1厅,38.8,西,简装
龙岗区,双地铁物业，国展苑二期精装两房，红本在手，拎包入住,国展苑,布吉关,,226,41302,2室1厅,54.72,西南,精装
龙岗区,万科金色沁园 5室2厅 860万,万科金色沁园,龙岗中心城,房本满五年,860,39457,5室2厅,217.96,南,精装
龙岗区,满五唯一  精装修 正南 位置安静三面采光楼层好,翠枫豪园,布吉街,房本满五年,460,32956,5室2厅,139.58,南,精装
龙岗区,百合山庄2房  户型方正  南北通  房子装修保养好,百合山庄,布吉关,房本满五年,325,42781,2室1厅,75.97,南,精装
龙岗区,大运新城绿景大公馆 标准2房 带装修 满两年看房方便,绿景大公馆,大运新城,房本满五年,400,65221,2室1厅,61.33,东南,精装
龙岗区,区政府成熟配套 住家浓厚 带有30平露台  满五唯一税少,雅豪祥苑,龙岗中心城,房本满五年,245,35262,2室1厅,69.48,南,简装
龙岗区,布吉龙珠花园刚需二房，社区花园大，居家好房子,龙珠花园,布吉关,,230,38526,2室1厅,59.7,西北,精装
龙岗区,中兆花园 精装三房 朝南看花园 近丹竹头地铁站,中兆花园,布吉大芬,,235,37149,3室1厅,63.26,东南,精装
龙岗区,下水径 阳光花园 户型方正 刚需优选,阳光花园,布吉街,,251,42536,2室2厅,59.01,北,精装
龙岗区,荣超花园2房   装修保养好 满五唯一税费少 户型方正,荣超花园,布吉关,房本满五年,270,35602,2室1厅,75.84,南,简装
龙岗区,叠院3楼顶层洋房，南北空气对流，位置安静,万科第五园二期,坂田,房本满五年,1250,76146,5室2厅,164.16,南,精装
龙岗区,此房已满五年 红本在手 朝花园视野开阔,信义假日名城博雅园,布吉关,房本满五年,328,47202,2室1厅,69.49,东北,简装
龙岗区,此房满五年品牌开发商大社区，户型方正，三阳台,佳兆业水岸新都,龙岗双龙,房本满五年,257,31178,2室1厅,82.43,东北,简装
龙岗区,高楼层方正两房，格局良好，带双阳台普通装修,振业峦山谷,龙岗宝荷,,198,35132,2室1厅,56.36,南,精装
龙岗区,振业峦山谷花园 满两年税费少居家装修两房 朝南安静,振业峦山谷,龙岗宝荷,,213,36788,2室2厅,57.9,东南,精装
龙岗区,大世纪花园  两房一卫 户型方正  木棉湾地铁口,大世纪花园,布吉街,房本满五年,313,43685,2室1厅,71.65,东南,简装
龙岗区,恒大国香山 4室1厅 430万,恒大国香山,布吉南岭,房本满五年,430,49256,4室1厅,87.3,南,精装
龙岗区,桂芳园八期 2室2厅 260万,桂芳园八期,布吉大芬,,260,47689,2室2厅,54.52,西南,简装
龙岗区,六月地铁口 振业城别墅区  挑高复式房,振业城,横岗,房本满五年,920,30281,4室1厅,303.83,东南,简装
龙岗区,3号线地铁口 满五 花园小区 户型方正,中兆花园,布吉大芬,房本满五年,260,38236,3室2厅,68,东北,简装
龙岗区,龙珠花园 2室1厅 268万,龙珠花园,布吉关,房本满五年,268,45301,2室1厅,59.16,北,精装
龙岗区,翡翠星光园 1室0厅 168万,翡翠星光园,布吉关,,168,49412,1室0厅,34,南,精装
龙岗区,满五唯一，近八仙岭公园，优质两房,锦龙名苑,龙岗双龙,房本满五年,169,35594,2室1厅,47.48,北,简装
龙岗区,德兴城花园两房两厅 精装修 采光好 通风好 朝南。,德兴城花园,布吉街,房本满五年,242,30330,2室2厅,79.79,东南,精装
龙岗区,翡翠星光园布吉地铁站2007年社区，厅出阳台,翡翠星光园,布吉关,房本满五年,300,45039,2室2厅,66.61,南,精装
龙岗区,电梯大户型洋房，半山洋房，安静舒适,九号院馆,平湖,房本满五年,780,42794,6室2厅,182.27,南 北,精装
龙岗区,布吉大芬鸿荣源尚峰5房2卫东南西北通透高拓展精装五房,鸿荣源尚峰,布吉石芽岭,,800,70641,5室2厅,113.25,东南 西北,精装
龙岗区,木棉湾 电梯双层复式，采光通风好，诚心出售,东方半岛花园A区,布吉大芬,,550,38862,5室2厅,141.53,南,精装
龙岗区,地铁口物业  双房双卫  业主诚心出售,鹏达花园,龙岗双龙,,228,29299,2室2厅,77.82,东,简装
龙岗区,此房满两年 税费少业主诚心出售 方正两房 价格实惠,锦城星苑,龙岗双龙,,169,29479,2室1厅,57.33,西,精装
龙岗区,大芬 帝景峰 满五年 刚需优选,帝景峰,布吉大芬,,238,39713,2室1厅,59.93,西北,简装
龙岗区,布吉木棉湾东方半岛电梯两房，南向，户型方正实用,东方半岛花园A区,布吉大芬,房本满五年,270,36660,2室1厅,73.65,南,简装
龙岗区,天健郡城 小区安静位置 清林龙城 生活便利,龙岗天健郡城,龙岗中心城,,430,39123,3室2厅,109.91,南 北,简装
龙岗区,大芬地铁口 桂芳园六期双阳台三房 业主诚心出售,桂芳园六期,布吉大芬,房本满五年,395,46346,3室1厅,85.23,西南,精装
龙岗区,地铁口，人气社区，精装修1房，业主诚心出售,帝景峰,布吉大芬,,145,36232,1室1厅,40.02,南,精装
龙岗区,花园社区，看花园，满两年，厅出阳台,英郡年华,丹竹头,房本满五年,315,47340,2室1厅,66.54,东北,精装
龙岗区,桂芳园三期 满两年 安静看花园,桂芳园三期,布吉大芬,,255,43613,2室1厅,58.47,北,精装
龙岗区,国展苑 1室1厅 180万,国展苑,布吉关,房本满五年,180,40761,1室1厅,44.16,东南,精装
龙岗区,满二年 业主诚心出售，自住装修，随时可看,颐安都会中央二期,大运新城,,420,54243,2室2厅,77.43,西北,精装
龙岗区,房子满五唯一  税费少 高层复式  采光通风比较好,龙珠花园,布吉关,房本满五年,500,45939,6室2厅,108.84,北,精装
龙岗区,3号线 吉祥地铁口 风临国际东座 1房 满五 红本,风临国际东座,龙岗中心城,房本满五年,145,30450,1室1厅,47.62,东南,简装
龙岗区,成熟配套 诚心出售，满5唯一 精装修！,东方半岛花园A区,布吉大芬,房本满五年,249,32656,2室2厅,76.25,东,简装
龙岗区,翡翠星光园地铁口，满五红本税费少看房方便，高层,翡翠星光园,布吉关,房本满五年,259,47091,2室1厅,55,南,精装
龙岗区,南北朝向 有大阳台通风采光都很好的,英郡年华,丹竹头,房本满五年,550,61805,5室1厅,88.99,东南,精装
龙岗区,3号线地铁口 满五年唯一 精装修 带大阳台 采光视野好,泰雅园,布吉大芬,房本满五年,300,43403,2室2厅,69.12,西北,精装
龙岗区,桂芳园一期 地铁口 满两年 通透户型 通风好 社区大,桂芳园一期,布吉大芬,,294,44770,2室1厅,65.67,南 北,简装
龙岗区,中兆花园 此房户型方正，视野开阔，采光好,中兆花园,布吉大芬,,250,37589,2室1厅,66.51,西,简装
